customer_id,full_name,age,gender,country,city,occupation,annual_income,account_age_days,kyc_status,pep_flag,sanctions_flag,onboarding_date,risk_category,email,phone_number,customer_age_group,kyc_risk_flag
CUST-877468,Regina Wilcox,82,Male,AU,South Kathryn,Chiropodist,18522.0,3175,Verified,0,0,2017-09-07,Medium,bryanchristy@example.org,419-528-8664x02374,65+,0
CUST-182578,Cheryl Richardson,29,Other,US,Angelaburgh,Consulting civil engineer,20908.0,884,Pending,0,0,2023-12-16,Medium,nduran@example.net,(740)432-2935x07798,26-45,1
CUST-648706,Melissa Pruitt,61,Female,SG,Lake Stephanie,Tour manager,34012.0,1389,Verified,0,0,2022-07-29,Low,vjones@example.net,+1-679-636-6844x277,46-65,0
CUST-740037,Melinda Hartman,27,Male,DE,Kramermouth,"Programmer, multimedia",24944.0,2038,Verified,0,0,2020-10-18,Low,jason88@example.com,4159797059,26-45,0
CUST-198685,Jose Smith,76,Female,SA,Holand,Acupuncturist,8649.0,1211,Verified,0,0,2023-01-23,Low,amanda12@example.org,563.597.6418x14533,65+,0
CUST-368463,Christopher Wright,74,Other,CH,Port Kristen,"Psychotherapist, dance movement",28742.0,508,Rejected,0,0,2024-12-26,Low,batescharles@example.com,9314498862,65+,1
CUST-484546,Wyatt Hill,83,Other,CH,West Mason,Financial trader,33772.0,1531,Verified,0,0,2022-03-09,Low,timothy39@example.net,472.799.8469,65+,0
CUST-961127,Jacob Mcintyre,19,Male,NL,Nicholasport,Occupational hygienist,32593.0,1191,Verified,0,0,2023-02-12,Low,marklambert@example.com,919.221.7791,18-25,0
CUST-773693,Kevin Byrd,77,Male,AF,New Deanburgh,"Surveyor, insurance",46936.0,2998,Verified,0,0,2018-03-03,Medium,stokeskenneth@example.com,+1-218-796-5764,65+,0
CUST-609917,Rebecca Meyer,45,Other,JP,East Sean,Patent attorney,39487.0,469,Verified,0,0,2025-02-03,Low,gjackson@example.net,2002889791,26-45,0
CUST-911813,Gary Blake,66,Male,CH,Bradleyhaven,Writer,30376.0,1481,Pending,1,0,2022-04-28,Medium,jacquelinemartinez@example.com,285-501-3668,65+,1
CUST-766566,Dean James,40,Male,MA,South Stephen,Aid worker,20970.0,1122,Verified,0,0,2023-04-22,Medium,dudleynancy@example.org,306.687.2644x373,26-45,0
CUST-196931,James Mack,72,Female,CH,Patriciahaven,Special educational needs teacher,6886.0,1217,Verified,0,0,2023-01-17,Low,finleybrian@example.net,944-521-4035x6998,65+,0
CUST-826559,Vincent Hoffman,67,Male,DE,East Jamie,Tax adviser,29754.0,2446,Verified,0,0,2019-09-06,Low,reyescraig@example.net,354-794-6493x4190,65+,0
CUST-872506,Laura Francis,58,Male,MA,East Andrewburgh,Warehouse manager,25473.0,1879,Expired,0,0,2021-03-26,Medium,travis47@example.org,+1-453-664-7718x352,46-65,0
CUST-998909,Felicia Moses,34,Other,AU,Taylorburgh,"Teacher, secondary school",26638.0,2370,Verified,0,0,2019-11-21,Low,xayala@example.com,700.300.7208x699,26-45,0
CUST-319952,Erica Torres,42,Other,DE,South Douglas,Chief Strategy Officer,9011.0,59,Verified,0,0,2026-03-20,Low,wendybernard@example.com,(356)352-4089x396,26-45,0
CUST-578148,Gary Patterson,70,Female,GB,Lake Jenniferview,Biomedical engineer,10334.0,3393,Verified,0,0,2017-02-01,Low,icoleman@example.org,833.274.2662x97220,65+,0
CUST-270558,Paula Gardner,73,Female,GB,Millerhaven,Chartered legal executive (England and Wales),46037.0,2702,Verified,0,0,2018-12-24,Medium,adrian33@example.net,(692)540-0316x59517,65+,0
CUST-977904,John Pena,31,Male,FR,East Tommouth,Copy,21424.0,2525,Expired,0,0,2019-06-19,Medium,rileyphilip@example.org,001-628-272-9532,26-45,0
CUST-134220,Joseph Hampton,55,Female,US,Lake Michael,Colour technologist,35491.0,3183,Verified,0,0,2017-08-30,Low,fwillis@example.net,001-480-436-0058x7094,46-65,0
CUST-960270,Sean Gonzalez,68,Male,CH,Lake Joshuaside,Higher education lecturer,22467.0,3204,Verified,0,0,2017-08-09,Low,lhernandez@example.org,733-315-2624x5117,65+,0
CUST-104359,Eric Crawford,71,Male,SY,Gutierrezhaven,"Engineer, aeronautical",22490.0,629,Pending,0,0,2024-08-27,High,donald72@example.org,513.347.8394,65+,1
CUST-510373,Carly Cummings,42,Other,FR,Darrenhaven,"Solicitor, Scotland",42480.0,3394,Verified,0,0,2017-01-31,Low,ylester@example.com,546.597.5953x7541,26-45,0
CUST-558648,Brian Lee,47,Male,JP,East Samuelfort,Educational psychologist,15348.0,518,Verified,0,0,2024-12-16,Low,afernandez@example.com,001-737-440-5681x6502,46-65,0
CUST-126885,Shane Garcia,73,Male,FR,New Carla,"Designer, blown glass/stained glass",23559.0,2431,Verified,0,0,2019-09-21,Low,lisabrown@example.net,nan,65+,0
CUST-765282,Holly Mills,63,Male,US,New Kristenbury,Operational researcher,15937.0,909,Verified,0,0,2023-11-21,Low,rasmussenjessica@example.net,888-625-3720x605,46-65,0
CUST-757916,Daniel Sullivan,20,Other,CH,Ginahaven,"Psychologist, forensic",16250.0,3551,Verified,0,0,2016-08-27,Low,amanda87@example.net,756-743-6813,18-25,0
CUST-985652,Matthew Myers,64,Male,CA,South Susan,Newspaper journalist,17740.0,2012,Pending,0,0,2020-11-13,Medium,christopher48@example.com,+1-315-292-7222x202,46-65,1
CUST-572780,Cheryl Dennis,38,Male,GB,South Benjaminborough,Lobbyist,25732.0,732,Verified,0,0,2024-05-16,Low,garyhughes@example.org,961.210.7022,26-45,0
CUST-673028,Anthony Meadows,18,Male,DE,East Kyleborough,Environmental education officer,15754.0,1043,Expired,0,0,2023-07-10,Low,ggarcia@example.com,+1-885-352-5213x73593,18-25,0
CUST-327496,Samantha Miller,21,Female,MA,Deckertown,"Teacher, early years/pre",53052.0,342,Pending,0,0,2025-06-10,High,adrianwright@example.org,(437)920-9457,18-25,1
CUST-589730,Julie Joyce,81,Female,AU,Martinview,"Civil engineer, consulting",11775.0,1639,Expired,0,0,2021-11-21,Low,kevinlove@example.org,878.406.5086,65+,0
CUST-273699,Kimberly Baker,44,Other,AU,Wolfehaven,Probation officer,19325.0,3617,Verified,0,0,2016-06-22,Low,jennifer54@example.net,630-889-4952,26-45,0
CUST-492125,Bonnie Thompson DDS,26,Female,SA,Mistyview,"Education officer, environmental",,139,Rejected,0,0,2025-12-30,Medium,,nan,26-45,1
CUST-294945,Oscar Nelson,63,Male,PK,Stephensonland,Management consultant,60650.0,2691,Verified,0,0,2019-01-04,Low,moodyjames@example.org,nan,46-65,0
CUST-933868,Melanie Vargas,59,Male,DE,Hendersonland,"Librarian, academic",25275.0,1580,Verified,0,0,2022-01-19,Medium,ylee@example.com,5552720518,46-65,0
CUST-178458,Sara Williamson,71,Other,JP,Wangborough,Cytogeneticist,45355.0,1302,Pending,0,0,2022-10-24,High,nicole17@example.org,496-201-3072x875,65+,1
CUST-279453,Patrick York,59,Other,CA,Lake Melindahaven,Museum/gallery conservator,7786.0,2361,Verified,0,0,2019-11-30,Medium,amanda59@example.org,(537)371-5658x67780,46-65,0
CUST-522377,Kathy Johnson,22,Other,NL,Gillespiefurt,Adult nurse,26553.0,161,Verified,0,0,2025-12-08,Low,ashley12@example.org,210-462-1067x6642,18-25,0
CUST-683480,Christopher Morgan,58,Female,FR,Port Christineport,Automotive engineer,41058.0,1612,Verified,1,0,2021-12-18,Medium,dianerodriguez@example.org,001-877-463-8770,46-65,0
CUST-965553,Gina Arellano,19,Male,IQ,Cowanview,Estate manager/land agent,23332.0,1323,Expired,0,0,2022-10-03,Low,derrick54@example.com,903.284.3051x28221,18-25,0
CUST-105181,Melanie Woods,24,Female,NL,East Michael,Neurosurgeon,46436.0,177,Verified,0,0,2025-11-22,Low,patricia17@example.net,368-675-6062x83749,18-25,0
CUST-244455,Lisa Mcgee,76,Male,LB,Terryton,"Teacher, special educational needs",15335.0,3531,Verified,0,0,2016-09-16,Medium,perezchristopher@example.com,3887382281,65+,0
CUST-601142,James Graham,80,Female,GB,West Christopherburgh,Chartered management accountant,59073.0,2994,Verified,0,0,2018-03-07,Low,kevin87@example.net,9484776287,65+,0
CUST-997437,Michelle Gordon,44,Other,AF,Port Bethtown,Teaching laboratory technician,110109.0,2026,Verified,0,0,2020-10-30,Medium,awilliams@example.net,447.878.4988x635,26-45,0
CUST-653275,William Edwards,83,Female,JP,Lake Deborah,English as a second language teacher,17085.0,1278,Pending,0,0,2022-11-17,Medium,salinastroy@example.com,559.919.7016x760,65+,1
CUST-750618,Mr. John Brown,83,Male,SG,Robertburgh,Hospital pharmacist,16125.0,770,Verified,0,0,2024-04-08,Medium,aaron43@example.com,347.359.8544x611,65+,0
CUST-352248,Emily Fox,20,Female,UA,New David,Sub,60923.0,118,Verified,0,0,2026-01-20,Low,edward06@example.net,+1-316-251-2614,18-25,0
CUST-626584,Edward Gardner,73,Other,GB,East Davidshire,"Scientist, research (medical)",66549.0,1808,Verified,0,0,2021-06-05,Low,kellywashington@example.net,001-642-742-4091x3978,65+,0
CUST-736955,Tiffany Gonzalez,81,Other,CA,Benjaminbury,"Programmer, multimedia",15275.0,2791,Verified,0,0,2018-09-26,Low,morganwilliam@example.net,542.621.2716x336,65+,0
CUST-205939,Robert Colon,53,Male,NL,Gutierrezhaven,Retail merchandiser,16413.0,2866,Pending,0,0,2018-07-13,High,michael51@example.net,543-227-1055x9219,46-65,1
CUST-840140,Leah Chavez,54,Other,KP,Port Joseph,Animal nutritionist,18083.0,759,Verified,0,0,2024-04-19,Medium,keithsalazar@example.com,(382)906-4937,46-65,0
CUST-274740,Mary Diaz,41,Female,NL,Vincentborough,Medical secretary,8594.0,581,Rejected,0,0,2024-10-14,Low,melissa31@example.net,001-606-654-8625,26-45,1
CUST-994529,Carol Woodard,19,Other,GB,Cynthiamouth,"Civil engineer, contracting",11578.0,1941,Verified,0,0,2021-01-23,Low,alexander14@example.com,nan,18-25,0
CUST-339376,Natasha Madden,85,Other,SA,Port Williammouth,Ceramics designer,10906.0,601,Pending,0,0,2024-09-24,High,shelley18@example.net,(469)635-7366x7543,65+,1
CUST-610125,Eric Gonzales,50,Female,AU,Buchananville,"Surveyor, commercial/residential",12868.0,3391,Verified,0,0,2017-02-03,Medium,carrmichael@example.net,590-804-5009x236,46-65,0
CUST-255084,Tammy Martinez,70,Male,FR,New Sean,Social researcher,21498.0,581,Verified,0,0,2024-10-14,Low,ybenson@example.com,9218387526,65+,0
CUST-769760,Barbara Rivera,31,Female,NL,Hendersonburgh,"Journalist, newspaper",25950.0,2781,Verified,0,0,2018-10-06,Medium,karenmaldonado@example.org,(840)879-7047x1313,26-45,0
CUST-717766,Julia Sanchez,71,Female,GB,North Ann,Equality and diversity officer,65208.0,169,Verified,0,0,2025-11-30,Low,michaellane@example.net,(771)513-7057x4400,65+,0
CUST-402418,April Smith,32,Male,AU,Lake Christopherchester,Therapeutic radiographer,10950.0,2808,Verified,0,0,2018-09-09,Low,jamestate@example.com,493.692.5910,26-45,0
CUST-938635,Leah Carroll,55,Male,AU,West Aaronville,Financial adviser,43871.0,891,Verified,0,0,2023-12-09,Low,,001-539-882-4235x1022,46-65,0
CUST-244408,Dr. Dale Robinson MD,62,Female,SG,Lake Brandonburgh,"Engineer, maintenance (IT)",18962.0,2057,Verified,0,0,2020-09-29,Low,jeffreyflores@example.com,+1-752-859-2443x411,46-65,0
CUST-184638,Elizabeth Powell,55,Male,ZW,Corymouth,Market researcher,21276.0,1453,Verified,0,0,2022-05-26,Medium,tberry@example.com,664.550.2114x6305,46-65,0
CUST-425830,Robert Wells,40,Other,CA,Michaelburgh,"Engineer, biomedical",35325.0,3588,Verified,0,0,2016-07-21,Low,collinsedward@example.com,001-757-837-0699x67885,26-45,0
CUST-411777,Denise Haynes,77,Other,EG,Melissachester,Quantity surveyor,10037.0,3205,Expired,0,0,2017-08-08,Medium,april46@example.org,001-907-248-5554x2269,65+,0
CUST-471399,Kari Ferguson,72,Female,CA,West Josephfurt,Barrister,28787.0,1681,Verified,0,0,2021-10-10,Low,bethanygiles@example.com,7609680505,65+,0
CUST-708512,Mariah Bryant,83,Female,LB,Rachelland,Research scientist (life sciences),24748.0,2226,Expired,0,0,2020-04-13,Medium,ashley85@example.net,+1-745-419-6539x43341,65+,0
CUST-643171,Jeffrey Moreno,76,Male,AF,South Martin,Medical laboratory scientific officer,31092.0,1107,Pending,0,0,2023-05-07,Medium,lewissharon@example.com,3176368558,65+,1
CUST-227341,Timothy Thomas,83,Other,JP,Lake Andreaview,Production manager,26968.0,2874,Verified,0,0,2018-07-05,Low,xcollins@example.com,934.651.4882,65+,0
CUST-758756,Brady White,57,Other,CH,Anthonyville,"Journalist, broadcasting",122848.0,27,Pending,0,0,2026-04-21,Medium,,001-452-980-3735x1351,46-65,1
CUST-314217,Linda Kelly,31,Female,CU,South Vanessaland,Electrical engineer,14095.0,2072,Verified,0,0,2020-09-14,Medium,aparrish@example.org,+1-699-377-8914x0474,26-45,0
CUST-372914,Nathaniel Jones,74,Other,FR,Nealchester,"Lecturer, higher education",15188.0,1771,Verified,0,0,2021-07-12,Low,john05@example.org,554.888.3466,65+,0
CUST-404124,Russell Perez,55,Other,IQ,Gregorymouth,Industrial/product designer,14239.0,2412,Verified,0,0,2019-10-10,Low,cbenton@example.org,001-327-269-7852x2044,46-65,0
CUST-225961,Carlos Brown,67,Male,DE,Jocelynberg,Multimedia programmer,14930.0,140,Verified,0,0,2025-12-29,Low,kruegerjames@example.net,001-604-273-5017x202,65+,0
CUST-580614,Beth Kane,53,Male,CH,New Robertfort,Insurance account manager,14098.0,1466,Verified,0,0,2022-05-13,Medium,olivershannon@example.com,960.244.6170,46-65,0
CUST-854145,Cynthia Ramirez,61,Female,JP,South Sergio,"Producer, television/film/video",50630.0,3223,Verified,0,0,2017-07-21,Low,bellalicia@example.org,623-812-5053x2180,46-65,0
CUST-735271,Jessica Robinson,41,Other,JP,Erikaborough,Careers information officer,59536.0,2077,Pending,0,0,2020-09-09,High,qmcintyre@example.net,+1-464-957-2906,26-45,1
CUST-170852,Lisa Johnson,23,Male,NL,Jessicaberg,Contractor,14771.0,652,Verified,0,0,2024-08-04,Low,ashleyhunter@example.org,+1-294-895-5068x07211,18-25,0
CUST-934252,Chelsea Harvey,48,Male,NL,Lake Nicholasburgh,Illustrator,12299.0,713,Pending,0,0,2024-06-04,Medium,kellydaniel@example.net,(465)536-6183,46-65,1
CUST-562976,Rachel Bradshaw,65,Other,FR,Carlsonfurt,"Scientist, research (life sciences)",30637.0,121,Expired,0,0,2026-01-17,Low,jillreynolds@example.com,241-378-4327x8587,46-65,0
CUST-614958,Katie Fisher,74,Other,GB,Michaelshire,Information officer,14964.0,825,Pending,0,0,2024-02-13,Medium,martinezkenneth@example.net,nan,65+,1
CUST-134853,Michelle Lawrence,35,Male,GB,Kochmouth,Housing manager/officer,,1672,Verified,0,0,2021-10-19,Medium,,nan,26-45,0
CUST-469209,Kimberly Hawkins,63,Other,NL,Port George,TEFL teacher,25388.0,3496,Verified,0,0,2016-10-21,Low,ovasquez@example.org,(288)637-5486x18917,46-65,0
CUST-205814,Anthony Williams,33,Female,US,North Isaac,"Nurse, mental health",7623.0,2464,Verified,0,0,2019-08-19,Low,qpierce@example.org,3557691996,26-45,0
CUST-265531,Mr. Christopher Vincent,54,Male,DE,Hansenchester,Dentist,65072.0,989,Expired,0,0,2023-09-02,Low,srocha@example.com,5487918905,46-65,0
CUST-375831,Joel Stanley,21,Male,GB,Anthonyborough,Sports administrator,77428.0,1069,Verified,0,0,2023-06-14,Low,williambrock@example.net,755-864-9919,18-25,0
CUST-165356,Brandon Anderson,48,Female,PK,West Amandaport,Tour manager,14343.0,2310,Expired,0,0,2020-01-20,Low,bryan38@example.com,846-933-2684,46-65,0
CUST-184508,Curtis Mcguire,79,Male,US,South Sarahaven,Data scientist,16791.0,171,Verified,0,0,2025-11-28,Low,johnstonjames@example.net,319-310-0692,65+,0
CUST-122484,Michelle Fuller,25,Male,SG,Marissafort,Manufacturing systems engineer,26906.0,3324,Verified,0,0,2017-04-11,Low,lmeyers@example.org,807.806.7989x03682,18-25,0
CUST-550592,Curtis Barnett,72,Other,LB,Christopherton,Animal technologist,27836.0,1794,Verified,0,0,2021-06-19,Medium,wtrujillo@example.org,402.957.6346x92136,65+,0
CUST-717210,Melissa Miller,19,Male,CA,Williamshire,"Geologist, wellsite",34925.0,3083,Expired,0,0,2017-12-08,Low,kaitlynrios@example.com,(753)208-5702,18-25,0
CUST-559859,Michelle Brown,41,Female,NG,South Annaborough,Special educational needs teacher,89962.0,1433,Verified,0,1,2022-06-15,High,lisaodonnell@example.net,765-301-7998x0446,26-45,0
CUST-180088,Richard James,50,Other,US,Millerberg,Paediatric nurse,19460.0,2889,Pending,0,0,2018-06-20,Medium,milesjacqueline@example.org,(961)953-4104x7085,46-65,1
CUST-785395,Amy Ball,49,Other,NL,Tanyamouth,Medical technical officer,12596.0,1307,Verified,0,0,2022-10-19,Low,michelle51@example.net,491.858.8671,46-65,0
CUST-243792,Leroy Bradley,84,Male,GB,Howardfurt,"Runner, broadcasting/film/video",8387.0,2265,Verified,0,0,2020-03-05,Low,harrelljonathan@example.org,(927)974-3569,65+,0
CUST-219787,James Schmidt,20,Female,SG,North Franciscoside,Risk manager,13204.0,1108,Verified,0,0,2023-05-06,Low,dbrennan@example.org,+1-747-336-1143x635,18-25,0
CUST-501172,Benjamin Hernandez,67,Female,NG,East Jeffrey,Oncologist,21521.0,843,Verified,0,0,2024-01-26,Medium,tristanrangel@example.org,460-577-3027x847,65+,0
CUST-891127,David Wallace,61,Female,SG,North Markchester,"Administrator, local government",77357.0,2421,Verified,0,0,2019-10-01,Medium,michaelmolina@example.com,001-457-551-2575x1424,46-65,0
CUST-159893,Gregory Flores,31,Other,CA,Sanchezborough,Research scientist (maths),15331.0,2955,Expired,0,0,2018-04-15,Medium,lisa21@example.org,595.647.2863,26-45,0
CUST-270444,Lori White,66,Female,JP,South Thomasborough,Regulatory affairs officer,25761.0,976,Verified,0,0,2023-09-15,Low,fcarey@example.com,794.898.1371x966,65+,0
CUST-513769,James Bowman,22,Other,US,South Tammystad,"Designer, multimedia",21774.0,1101,Verified,0,0,2023-05-13,Medium,,5992931914,18-25,0
CUST-988765,Mark Jones,40,Female,AU,South Jennifer,Magazine journalist,50608.0,1802,Verified,0,0,2021-06-11,Medium,maria00@example.org,965-472-3840,26-45,0
CUST-739975,Dr. Andrew Matthews MD,58,Male,CA,Goldenville,Herpetologist,129165.0,1057,Pending,0,0,2023-06-26,Medium,ellisonmegan@example.net,976-878-7275x80901,46-65,1
CUST-343974,Barbara Jones,32,Other,MM,North Kristinborough,"Producer, radio",15189.0,2804,Verified,0,0,2018-09-13,High,edwardford@example.com,+1-321-349-1517,26-45,0
CUST-369950,Hector Lee,20,Other,NL,Port Aaronville,Purchasing manager,15636.0,3480,Verified,0,0,2016-11-06,Low,smarks@example.org,001-917-307-1377x16509,18-25,0
CUST-313953,Janice Martin,59,Other,CA,West Susan,Armed forces training and education officer,,3370,Verified,0,0,2017-02-24,Low,,nan,46-65,0
CUST-527963,Mr. Michael Holmes Jr.,65,Female,CH,Brendaborough,Set designer,35501.0,1205,Verified,0,0,2023-01-29,Low,matthewadams@example.com,nan,46-65,0
CUST-635608,Kim Miles,83,Other,JP,New Karen,Museum/gallery exhibitions officer,80233.0,881,Verified,0,0,2023-12-19,Low,michelle65@example.org,+1-521-342-3829x5447,65+,0
CUST-335490,Taylor Clarke,82,Other,FR,East Catherinetown,Geographical information systems officer,33148.0,3007,Verified,0,0,2018-02-22,Medium,haleyavery@example.net,001-736-871-5990,65+,0
CUST-432335,Allison Wilson,52,Male,SG,Port Douglasview,Air traffic controller,17128.0,1201,Expired,0,0,2023-02-02,Low,zacharydavis@example.net,9312550741,46-65,0
CUST-566624,Allison Nguyen,70,Female,AF,North Tinachester,"Accountant, chartered certified",33304.0,2296,Verified,0,0,2020-02-03,Medium,stephensashley@example.net,001-286-423-9141x435,65+,0
CUST-231366,Patrick Leonard,49,Female,FR,Harrisonberg,Prison officer,47862.0,2728,Verified,0,0,2018-11-28,Low,copelandpaul@example.com,+1-237-319-2837,46-65,0
CUST-618206,Derek Weber,43,Male,NL,Nealhaven,Health visitor,39117.0,64,Verified,0,0,2026-03-15,Low,cheryl36@example.net,766.609.7002,26-45,0
CUST-823566,Robert Mccormick,39,Male,LB,Stevenchester,Special educational needs teacher,31416.0,3551,Verified,0,0,2016-08-27,Medium,okelley@example.com,+1-819-276-7286x62586,26-45,0
CUST-964776,Sandra Moore,61,Other,FR,Kinghaven,Building surveyor,46475.0,442,Rejected,0,0,2025-03-02,Low,john13@example.org,949-729-0212,46-65,1
CUST-556854,Jacob Wilson,55,Female,JP,Davidtown,Chartered management accountant,49936.0,3005,Verified,0,0,2018-02-24,Medium,andersonsophia@example.com,001-922-883-8053x816,46-65,0
CUST-780950,Lindsay Hall,76,Female,GB,Alexanderton,Broadcast journalist,57960.0,724,Verified,0,0,2024-05-24,Low,katieibarra@example.org,(710)653-4232x514,65+,0
CUST-650705,Joshua York,83,Female,GB,Christophertown,Television production assistant,34686.0,1574,Verified,0,0,2022-01-25,Low,tracy63@example.net,(433)662-7425,65+,0
CUST-464218,Brittany Williams,54,Male,JO,Schaefermouth,"Surveyor, minerals",19594.0,1122,Verified,0,0,2023-04-22,Medium,shelby88@example.org,(798)662-5406x644,46-65,0
CUST-247852,Amanda Lawrence,30,Male,DE,Lake Marymouth,Tax inspector,24408.0,2084,Pending,0,0,2020-09-02,Medium,,+1-734-613-4411x37271,26-45,1
CUST-698910,Angela Jones,72,Other,AU,New Cassandra,Housing manager/officer,51254.0,517,Pending,0,0,2024-12-17,Medium,thomasjoshua@example.net,(251)360-0699x6412,65+,1
CUST-391979,Anita Chandler,32,Female,SG,New Bryan,Photographer,,3049,Pending,0,0,2018-01-11,High,,nan,26-45,1
CUST-841143,Chad Baker,58,Male,CA,New Robinchester,Site engineer,28511.0,2889,Pending,0,0,2018-06-20,Medium,dfoster@example.net,853.452.6749x9033,46-65,1
CUST-330906,Teresa Miller,43,Female,AU,Walkerhaven,"Pilot, airline",16725.0,1985,Pending,0,0,2020-12-10,Medium,kara25@example.com,(451)871-4598,26-45,1
CUST-324593,Stephen Russell,18,Female,PK,Alantown,Community pharmacist,22474.0,2285,Verified,0,0,2020-02-14,Medium,maciascourtney@example.org,(833)785-4773x74232,18-25,0
CUST-656228,Courtney Black,41,Female,NL,Salasview,Television camera operator,53901.0,3585,Verified,0,0,2016-07-24,Low,christopher17@example.net,376.891.9120,26-45,0
CUST-891634,William Fleming,54,Female,CH,Millerside,Fisheries officer,25179.0,1333,Verified,0,0,2022-09-23,Low,sanchezkara@example.org,(531)540-6111x17381,46-65,0
CUST-607236,Timothy Hardin,80,Other,CA,Elizabethtown,Special effects artist,22754.0,962,Verified,0,0,2023-09-29,Low,adriennegreen@example.com,486.299.7469x076,65+,0
CUST-510389,Travis Lopez,74,Female,CA,Grossport,"Restaurant manager, fast food",8502.0,224,Verified,0,0,2025-10-06,Low,jfrancis@example.org,346-430-8459x3697,65+,0
CUST-316217,Elizabeth Mitchell,32,Other,FR,New Richard,Forest/woodland manager,37137.0,530,Verified,0,0,2024-12-04,Low,zadams@example.com,+1-499-436-6673x337,26-45,0
CUST-679751,Robert Nash,26,Other,NG,Loganstad,Wellsite geologist,34607.0,863,Verified,0,0,2024-01-06,Medium,vbaker@example.net,001-657-789-0088,26-45,0
CUST-447605,Allison Austin,70,Male,DE,Sanchezview,"Sales professional, IT",100135.0,1019,Expired,0,0,2023-08-03,Medium,ksanchez@example.com,+1-538-796-3766x1372,65+,0
CUST-416110,Alex Jones,21,Male,FR,Carterburgh,Investment analyst,17757.0,2819,Verified,0,0,2018-08-29,Low,matthew13@example.net,(260)315-3552x7326,18-25,0
CUST-189041,Matthew Rodriguez,27,Male,AU,Charlesborough,"Scientist, forensic",25678.0,2882,Pending,0,0,2018-06-27,Medium,william43@example.net,+1-693-338-7412x7567,26-45,1
CUST-427354,Jake Frederick,59,Female,AU,South Samanthaview,Insurance account manager,26227.0,96,Verified,0,0,2026-02-11,Medium,rasmussensarah@example.net,659.479.0118,46-65,0
CUST-688247,Scott Davis,53,Female,GB,Ronnieshire,Public relations officer,66450.0,2879,Verified,0,0,2018-06-30,Low,michaelmoore@example.org,(557)625-0748x98484,46-65,0
CUST-574239,David Durham,46,Other,CH,Lake Brookemouth,"Designer, ceramics/pottery",20605.0,1628,Pending,0,0,2021-12-02,Medium,kimberlyrangel@example.com,544.223.2633,46-65,1
CUST-200022,Bill Goodman,39,Male,NL,Lake Traci,Child psychotherapist,26777.0,2007,Verified,0,0,2020-11-18,Low,roberthammond@example.com,(512)304-9644x8425,26-45,0
CUST-617386,Juan Cruz,50,Female,GB,Riverachester,Insurance broker,33709.0,1384,Pending,0,0,2022-08-03,High,jennifergordon@example.com,488-928-5227,46-65,1
CUST-612467,Richard Chapman,81,Female,CH,Burkeborough,Commissioning editor,25100.0,966,Verified,0,0,2023-09-25,Low,ucalderon@example.com,918.568.7323,65+,0
CUST-114286,Anna Perry,38,Other,JP,Port Karenbury,"Therapist, nutritional",16114.0,681,Verified,0,0,2024-07-06,Low,timothy98@example.net,7806481290,26-45,0
CUST-673660,Lisa Conway,71,Female,IR,Mariaton,"Physicist, medical",25231.0,482,Verified,0,0,2025-01-21,High,danielmiranda@example.net,723-533-1966x2112,65+,0
CUST-274006,Lee Chapman,36,Female,DE,North Danieltown,"Therapist, music",46701.0,838,Pending,0,0,2024-01-31,High,dhood@example.com,551.510.4879,26-45,1
CUST-993802,Logan Cook,35,Male,DE,Lake Cynthia,"Teacher, English as a foreign language",10736.0,3398,Verified,0,0,2017-01-27,Low,jennifersolomon@example.net,316.279.0306,26-45,0
CUST-827759,Eric Thomas,30,Other,AU,Melendezburgh,Aeronautical engineer,24175.0,388,Verified,0,0,2025-04-25,Low,megan33@example.net,+1-525-952-4298x5336,26-45,0
CUST-301998,Peter Franklin,53,Female,SG,Clarkchester,"Designer, industrial/product",13492.0,3556,Verified,0,0,2016-08-22,Low,nbrowning@example.org,571.572.6657x615,46-65,0
CUST-721427,Joseph Daniel,37,Male,JP,Markmouth,Tourist information centre manager,50844.0,1147,Verified,0,0,2023-03-28,Medium,ryanolson@example.net,857.801.9120x591,26-45,0
CUST-720935,Kristine Sims,53,Other,NL,Brandontown,Art gallery manager,7583.0,2739,Expired,0,0,2018-11-17,Low,zsantiago@example.net,001-972-686-2125x429,46-65,0
CUST-272824,Tara Ferguson,78,Male,GB,Soniafurt,Town planner,14894.0,214,Verified,0,0,2025-10-16,Low,roger46@example.com,(292)616-6309,65+,0
CUST-495637,Tammy Harris,67,Other,AU,Lake Jennifer,"Merchandiser, retail",28682.0,1277,Pending,0,0,2022-11-18,Medium,awalters@example.com,366.682.3247x24693,65+,1
CUST-980673,Caroline Greene,73,Other,AU,North Matthewtown,International aid/development worker,65898.0,2848,Pending,0,0,2018-07-31,High,wlopez@example.org,001-518-211-7373,65+,1
CUST-908184,Joshua Mullins,62,Other,CA,Port Michelle,Transport planner,21035.0,2528,Verified,1,0,2019-06-16,High,angelajordan@example.org,001-806-206-1884x99133,46-65,0
CUST-478526,Jeffery Winters,85,Male,IR,West Brookeland,Local government officer,14933.0,1272,Verified,0,0,2022-11-23,High,trevorlee@example.net,337-341-4126,65+,0
CUST-601989,Katelyn Wood,68,Male,CH,Anitafort,Travel agency manager,82191.0,2885,Verified,0,0,2018-06-24,Low,vwright@example.com,908-739-4289,65+,0
